station_id,"latitude (degree)","longitude (degree)",constituent_number,name,"amplitude (meters)","phase (degrees in GMT)","speed (degrees/hour)"
9452438,58.1076,-135.4000,32,M3,0.000,0.0,43.4761563
9452438,58.1076,-135.4000,33,L2,0.051,304.9,29.5284789
9452438,58.1076,-135.4000,34,2MK3,0.000,0.0,42.9271398
9452438,58.1076,-135.4000,35,K2,0.162,322.7,30.0821373
9452438,58.1076,-135.4000,36,M8,0.002,263.1,115.9364166
9452438,58.1076,-135.4000,37,MS4,0.000,0.0,58.9841042
9452584,58.9133,-136.1080,1,M2,2.016,298.7,28.9841042
9452584,58.9133,-136.1080,2,S2,0.649,335.0,30.0000000
9452584,58.9133,-136.1080,3,N2,0.368,277.1,28.4397295
9452584,58.9133,-136.1080,4,K1,0.534,273.5,15.0410686
9452584,58.9133,-136.1080,5,M4,0.044,147.4,57.9682084
9452584,58.9133,-136.1080,6,O1,0.311,258.1,13.9430356
9452584,58.9133,-136.1080,7,M6,0.022,223.7,86.9523127
9452584,58.9133,-136.1080,8,MK3,0.000,0.0,44.0251729
9452584,58.9133,-136.1080,9,S4,0.004,181.7,60.0000000
9452584,58.9133,-136.1080,10,MN4,0.000,0.0,57.4238337
9452584,58.9133,-136.1080,11,NU2,0.071,280.0,28.5125831
9452584,58.9133,-136.1080,12,S6,0.000,21.4,90.0000000
9452584,58.9133,-136.1080,13,MU2,0.048,350.2,27.9682084
9452584,58.9133,-136.1080,14,2N2,0.049,255.5,27.8953548
9452584,58.9133,-136.1080,15,OO1,0.013,288.8,16.1391017
9452584,58.9133,-136.1080,16,LAM2,0.014,315.5,29.4556253
9452584,58.9133,-136.1080,17,S1,0.000,0.0,15.0000000
9452584,58.9133,-136.1080,18,M1,0.022,265.8,14.4966939
9452584,58.9133,-136.1080,19,J1,0.024,281.1,15.5854433
9452584,58.9133,-136.1080,20,MM,0.000,0.0,0.5443747
9452584,58.9133,-136.1080,21,SSA,0.000,0.0,0.0821373
9452584,58.9133,-136.1080,22,SA,0.000,0.0,0.0410686
9452584,58.9133,-136.1080,23,MSF,0.000,0.0,1.0158958
9452584,58.9133,-136.1080,24,MF,0.000,0.0,1.0980331
9452584,58.9133,-136.1080,25,RHO,0.012,251.5,13.4715145
9452584,58.9133,-136.1080,26,Q1,0.060,250.5,13.3986609
9452584,58.9133,-136.1080,27,T2,0.038,333.6,29.9589333
9452584,58.9133,-136.1080,28,R2,0.005,336.5,30.0410667
9452584,58.9133,-136.1080,29,2Q1,0.008,242.9,12.8542862
9452584,58.9133,-136.1080,30,P1,0.177,272.3,14.9589314
9452584,58.9133,-136.1080,31,2SM2,0.000,0.0,31.0158958
9452584,58.9133,-136.1080,32,M3,0.000,0.0,43.4761563
9452584,58.9133,-136.1080,33,L2,0.056,320.3,29.5284789
9452584,58.9133,-136.1080,34,2MK3,0.000,0.0,42.9271398
9452584,58.9133,-136.1080,35,K2,0.177,338.0,30.0821373
9452584,58.9133,-136.1080,36,M8,0.002,27.3,115.9364166
9452584,58.9133,-136.1080,37,MS4,0.000,0.0,58.9841042
9452611,57.9580,-136.2268,1,M2,1.188,276.3,28.9841042
9452611,57.9580,-136.2268,2,S2,0.381,308.0,30.0000000
9452611,57.9580,-136.2268,3,N2,0.248,253.4,28.4397295
9452611,57.9580,-136.2268,4,K1,0.465,262.5,15.0410686
9452611,57.9580,-136.2268,5,M4,0.008,268.4,57.9682084
9452611,57.9580,-136.2268,6,O1,0.294,250.5,13.9430356
9452611,57.9580,-136.2268,7,M6,0.006,169.9,86.9523127
9452611,57.9580,-136.2268,8,MK3,0.000,0.0,44.0251729
9452611,57.9580,-136.2268,9,S4,0.002,105.6,60.0000000
9452611,57.9580,-136.2268,10,MN4,0.000,0.0,57.4238337
9452611,57.9580,-136.2268,11,NU2,0.048,256.4,28.5125831
9452611,57.9580,-136.2268,12,S6,0.001,356.1,90.0000000
9452611,57.9580,-136.2268,13,MU2,0.028,332.2,27.9682084
9452611,57.9580,-136.2268,14,2N2,0.033,230.5,27.8953548
9452611,57.9580,-136.2268,15,OO1,0.013,274.4,16.1391017
9452611,57.9580,-136.2268,16,LAM2,0.008,291.0,29.4556253
9452611,57.9580,-136.2268,17,S1,0.000,0.0,15.0000000
9452611,57.9580,-136.2268,18,M1,0.021,256.6,14.4966939
9452611,57.9580,-136.2268,19,J1,0.023,268.4,15.5854433
9452611,57.9580,-136.2268,20,MM,0.000,0.0,0.5443747
9452611,57.9580,-136.2268,21,SSA,0.000,0.0,0.0821373
9452611,57.9580,-136.2268,22,SA,0.000,0.0,0.0410686
9452611,57.9580,-136.2268,23,MSF,0.000,0.0,1.0158958
9452611,57.9580,-136.2268,24,MF,0.000,0.0,1.0980331
9452611,57.9580,-136.2268,25,RHO,0.011,245.4,13.4715145
9452611,57.9580,-136.2268,26,Q1,0.057,244.6,13.3986609
9452611,57.9580,-136.2268,27,T2,0.022,306.7,29.9589333
9452611,57.9580,-136.2268,28,R2,0.003,309.2,30.0410667
9452611,57.9580,-136.2268,29,2Q1,0.008,238.7,12.8542862
9452611,57.9580,-136.2268,30,P1,0.154,261.6,14.9589314
9452611,57.9580,-136.2268,31,2SM2,0.000,0.0,31.0158958
9452611,57.9580,-136.2268,32,M3,0.000,0.0,43.4761563
9452611,57.9580,-136.2268,33,L2,0.033,299.2,29.5284789
9452611,57.9580,-136.2268,34,2MK3,0.000,0.0,42.9271398
9452611,57.9580,-136.2268,35,K2,0.104,310.5,30.0821373
9452611,57.9580,-136.2268,36,M8,0.002,147.2,115.9364166
9452611,57.9580,-136.2268,37,MS4,0.000,0.0,58.9841042
9452634,58.1947,-136.3469,1,M2,1.241,275.5,28.9841042
9452634,58.1947,-136.3469,2,S2,0.409,306.8,30.0000000
9452634,58.1947,-136.3469,3,N2,0.254,250.6,28.4397295
9452634,58.1947,-136.3469,4,K1,0.474,264.0,15.0410686
9452634,58.1947,-136.3469,5,M4,0.008,189.2,57.9682084
9452634,58.1947,-136.3469,6,O1,0.294,248.8,13.9430356
9452634,58.1947,-136.3469,7,M6,0.004,144.6,86.9523127
9452634,58.1947,-136.3469,8,MK3,0.004,235.6,44.0251729
9452634,58.1947,-136.3469,9,S4,0.002,254.3,60.0000000
9452634,58.1947,-136.3469,10,MN4,0.003,158.5,57.4238337
9452634,58.1947,-136.3469,11,NU2,0.050,254.7,28.5125831
9452634,58.1947,-136.3469,12,S6,0.000,0.0,90.0000000
9452634,58.1947,-136.3469,13,MU2,0.027,226.1,27.9682084
9452634,58.1947,-136.3469,14,2N2,0.030,224.0,27.8953548
9452634,58.1947,-136.3469,15,OO1,0.016,295.6,16.1391017
9452634,58.1947,-136.3469,16,LAM2,0.008,296.2,29.4556253
9452634,58.1947,-136.3469,17,S1,0.016,49.9,15.0000000
9452634,58.1947,-136.3469,18,M1,0.015,277.3,14.4966939
9452634,58.1947,-136.3469,19,J1,0.028,273.6,15.5854433
9452634,58.1947,-136.3469,20,MM,0.010,0.0,0.5443747
9452634,58.1947,-136.3469,21,SSA,0.000,0.0,0.0821373
9452634,58.1947,-136.3469,22,SA,0.111,272.4,0.0410686
9452634,58.1947,-136.3469,23,MSF,0.000,0.0,1.0158958
9452634,58.1947,-136.3469,24,MF,0.033,192.7,1.0980331
9452634,58.1947,-136.3469,25,RHO,0.010,240.9,13.4715145
9452634,58.1947,-136.3469,26,Q1,0.052,240.8,13.3986609
9452634,58.1947,-136.3469,27,T2,0.023,301.2,29.9589333
9452634,58.1947,-136.3469,28,R2,0.001,103.5,30.0410667
9452634,58.1947,-136.3469,29,2Q1,0.006,237.7,12.8542862
9452634,58.1947,-136.3469,30,P1,0.149,259.8,14.9589314
9452634,58.1947,-136.3469,31,2SM2,0.002,146.8,31.0158958
9452634,58.1947,-136.3469,32,M3,0.003,306.5,43.4761563
9452634,58.1947,-136.3469,33,L2,0.029,292.3,29.5284789
9452634,58.1947,-136.3469,34,2MK3,0.005,198.4,42.9271398
9452634,58.1947,-136.3469,35,K2,0.110,299.6,30.0821373
9452634,58.1947,-136.3469,36,M8,0.000,186.8,115.9364166
9452634,58.1947,-136.3469,37,MS4,0.005,228.7,58.9841042
9452749,58.9648,-136.8776,1,M2,2.032,299.5,28.9841042
9452749,58.9648,-136.8776,2,S2,0.675,335.6,30.0000000
9452749,58.9648,-136.8776,3,N2,0.400,280.1,28.4397295
9452749,58.9648,-136.8776,4,K1,0.548,273.2,15.0410686
9452749,58.9648,-136.8776,5,M4,0.050,141.1,57.9682084
9452749,58.9648,-136.8776,6,O1,0.323,258.1,13.9430356
9452749,58.9648,-136.8776,7,M6,0.023,230.7,86.9523127
9452749,58.9648,-136.8776,8,MK3,0.000,0.0,44.0251729
9452749,58.9648,-136.8776,9,S4,0.006,199.2,60.0000000
9452749,58.9648,-136.8776,10,MN4,0.000,0.0,57.4238337
9452749,58.9648,-136.8776,11,NU2,0.078,282.7,28.5125831
9452749,58.9648,-136.8776,12,S6,0.003,209.4,90.0000000
9452749,58.9648,-136.8776,13,MU2,0.049,349.6,27.9682084
9452749,58.9648,-136.8776,14,2N2,0.053,260.6,27.8953548
9452749,58.9648,-136.8776,15,OO1,0.014,288.3,16.1391017
9452749,58.9648,-136.8776,16,LAM2,0.014,316.3,29.4556253
9452749,58.9648,-136.8776,17,S1,0.000,0.0,15.0000000
9452749,58.9648,-136.8776,18,M1,0.023,265.7,14.4966939
9452749,58.9648,-136.8776,19,J1,0.026,280.7,15.5854433
9452749,58.9648,-136.8776,20,MM,0.000,0.0,0.5443747
9452749,58.9648,-136.8776,21,SSA,0.000,0.0,0.0821373
9452749,58.9648,-136.8776,22,SA,0.080,255.6,0.0410686
9452749,58.9648,-136.8776,23,MSF,0.000,0.0,1.0158958
9452749,58.9648,-136.8776,24,MF,0.025,176.1,1.0980331
9452749,58.9648,-136.8776,25,RHO,0.012,251.6,13.4715145
9452749,58.9648,-136.8776,26,Q1,0.063,250.6,13.3986609
9452749,58.9648,-136.8776,27,T2,0.040,334.2,29.9589333
9452749,58.9648,-136.8776,28,R2,0.005,337.1,30.0410667
9452749,58.9648,-136.8776,29,2Q1,0.008,243.0,12.8542862
9452749,58.9648,-136.8776,30,P1,0.181,272.0,14.9589314
9452749,58.9648,-136.8776,31,2SM2,0.000,0.0,31.0158958
9452749,58.9648,-136.8776,32,M3,0.000,0.0,43.4761563
9452749,58.9648,-136.8776,33,L2,0.057,318.9,29.5284789
9452749,58.9648,-136.8776,34,2MK3,0.000,0.0,42.9271398
9452749,58.9648,-136.8776,35,K2,0.184,338.6,30.0821373
9452749,58.9648,-136.8776,36,M8,0.003,194.2,115.9364166
9452749,58.9648,-136.8776,37,MS4,0.000,0.0,58.9841042
9453220,59.5483,-139.7330,1,M2,1.128,281.4,28.9841042
9453220,59.5483,-139.7330,2,S2,0.368,312.7,30.0000000
9453220,59.5483,-139.7330,3,N2,0.234,257.2,28.4397295
9453220,59.5483,-139.7330,4,K1,0.457,268.0,15.0410686
9453220,59.5483,-139.7330,5,M4,0.001,309.1,57.9682084
9453220,59.5483,-139.7330,6,O1,0.282,252.9,13.9430356
9453220,59.5483,-139.7330,7,M6,0.002,309.1,86.9523127
9453220,59.5483,-139.7330,8,MK3,0.001,26.6,44.0251729
9453220,59.5483,-139.7330,9,S4,0.002,245.8,60.0000000
9453220,59.5483,-139.7330,10,MN4,0.000,48.3,57.4238337
9453220,59.5483,-139.7330,11,NU2,0.045,260.7,28.5125831
9453220,59.5483,-139.7330,12,S6,0.001,186.4,90.0000000
9453220,59.5483,-139.7330,13,MU2,0.027,235.2,27.9682084
9453220,59.5483,-139.7330,14,2N2,0.028,232.3,27.8953548
9453220,59.5483,-139.7330,15,OO1,0.016,296.0,16.1391017
9453220,59.5483,-139.7330,16,LAM2,0.007,298.8,29.4556253
9453220,59.5483,-139.7330,17,S1,0.015,19.1,15.0000000
9453220,59.5483,-139.7330,18,M1,0.016,275.4,14.4966939
9453220,59.5483,-139.7330,19,J1,0.027,280.2,15.5854433
9453220,59.5483,-139.7330,20,MM,0.020,172.8,0.5443747
9453220,59.5483,-139.7330,21,SSA,0.000,0.0,0.0821373
9453220,59.5483,-139.7330,22,SA,0.113,257.9,0.0410686
9453220,59.5483,-139.7330,23,MSF,0.014,346.3,1.0158958
9453220,59.5483,-139.7330,24,MF,0.034,203.2,1.0980331
9453220,59.5483,-139.7330,25,RHO,0.009,245.7,13.4715145
9453220,59.5483,-139.7330,26,Q1,0.050,246.3,13.3986609
9453220,59.5483,-139.7330,27,T2,0.022,303.9,29.9589333
9453220,59.5483,-139.7330,28,R2,0.001,59.0,30.0410667
9453220,59.5483,-139.7330,29,2Q1,0.006,241.3,12.8542862
9453220,59.5483,-139.7330,30,P1,0.142,264.4,14.9589314
9453220,59.5483,-139.7330,31,2SM2,0.002,123.9,31.0158958
9453220,59.5483,-139.7330,32,M3,0.003,266.4,43.4761563
9453220,59.5483,-139.7330,33,L2,0.023,299.3,29.5284789
9453220,59.5483,-139.7330,34,2MK3,0.001,232.8,42.9271398
9453220,59.5483,-139.7330,35,K2,0.098,305.8,30.0821373
9453220,59.5483,-139.7330,36,M8,0.002,230.8,115.9364166
9453220,59.5483,-139.7330,37,MS4,0.002,35.4,58.9841042
9454050,60.5583,-145.7550,1,M2,1.455,290.2,28.9841042
9454050,60.5583,-145.7550,2,S2,0.496,322.2,30.0000000
9454050,60.5583,-145.7550,3,N2,0.298,265.9,28.4397295
9454050,60.5583,-145.7550,4,K1,0.501,273.7,15.0410686
9454050,60.5583,-145.7550,5,M4,0.055,13.8,57.9682084
9454050,60.5583,-145.7550,6,O1,0.306,256.8,13.9430356
9454050,60.5583,-145.7550,7,M6,0.011,115.4,86.9523127
9454050,60.5583,-145.7550,8,MK3,0.000,0.0,44.0251729
9454050,60.5583,-145.7550,9,S4,0.016,5.3,60.0000000
9454050,60.5583,-145.7550,10,MN4,0.016,331.1,57.4238337
9454050,60.5583,-145.7550,11,NU2,0.057,269.5,28.5125831
9454050,60.5583,-145.7550,12,S6,0.000,0.0,90.0000000
9454050,60.5583,-145.7550,13,MU2,0.031,255.5,27.9682084
9454050,60.5583,-145.7550,14,2N2,0.035,239.0,27.8953548
9454050,60.5583,-145.7550,15,OO1,0.016,300.4,16.1391017
9454050,60.5583,-145.7550,16,LAM2,0.010,297.4,29.4556253
9454050,60.5583,-145.7550,17,S1,0.020,61.7,15.0000000
9454050,60.5583,-145.7550,18,M1,0.016,289.1,14.4966939
9454050,60.5583,-145.7550,19,J1,0.029,287.7,15.5854433
9454050,60.5583,-145.7550,20,MM,0.000,0.0,0.5443747
9454050,60.5583,-145.7550,21,SSA,0.000,0.0,0.0821373
9454050,60.5583,-145.7550,22,SA,0.131,254.2,0.0410686
9454050,60.5583,-145.7550,23,MSF,0.000,0.0,1.0158958
9454050,60.5583,-145.7550,24,MF,0.028,179.9,1.0980331
9454050,60.5583,-145.7550,25,RHO,0.010,249.4,13.4715145
9454050,60.5583,-145.7550,26,Q1,0.053,250.3,13.3986609
9454050,60.5583,-145.7550,27,T2,0.028,313.8,29.9589333
9454050,60.5583,-145.7550,28,R2,0.004,323.5,30.0410667
9454050,60.5583,-145.7550,29,2Q1,0.006,250.9,12.8542862
9454050,60.5583,-145.7550,30,P1,0.155,271.2,14.9589314
9454050,60.5583,-145.7550,31,2SM2,0.004,132.8,31.0158958
9454050,60.5583,-145.7550,32,M3,0.007,277.8,43.4761563
9454050,60.5583,-145.7550,33,L2,0.034,299.4,29.5284789
9454050,60.5583,-145.7550,34,2MK3,0.003,174.1,42.9271398
9454050,60.5583,-145.7550,35,K2,0.138,316.2,30.0821373
9454050,60.5583,-145.7550,36,M8,0.004,186.7,115.9364166
9454050,60.5583,-145.7550,37,MS4,0.033,97.1,58.9841042
9454240,61.1242,-146.3631,1,M2,1.394,287.7,28.9841042
9454240,61.1242,-146.3631,2,S2,0.479,320.4,30.0000000
9454240,61.1242,-146.3631,3,N2,0.287,263.1,28.4397295
9454240,61.1242,-146.3631,4,K1,0.500,272.0,15.0410686
9454240,61.1242,-146.3631,5,M4,0.047,19.4,57.9682084
9454240,61.1242,-146.3631,6,O1,0.303,256.0,13.9430356
9454240,61.1242,-146.3631,7,M6,0.003,197.6,86.9523127
9454240,61.1242,-146.3631,8,MK3,0.000,0.0,44.0251729
9454240,61.1242,-146.3631,9,S4,0.012,351.1,60.0000000
9454240,61.1242,-146.3631,10,MN4,0.012,338.4,57.4238337
9454240,61.1242,-146.3631,11,NU2,0.054,267.6,28.5125831
9454240,61.1242,-146.3631,12,S6,0.000,0.0,90.0000000
9454240,61.1242,-146.3631,13,MU2,0.033,244.4,27.9682084
9454240,61.1242,-146.3631,14,2N2,0.034,237.9,27.8953548
9454240,61.1242,-146.3631,15,OO1,0.016,298.1,16.1391017
9454240,61.1242,-146.3631,16,LAM2,0.009,303.5,29.4556253
9454240,61.1242,-146.3631,17,S1,0.006,359.1,15.0000000
9454240,61.1242,-146.3631,18,M1,0.016,286.8,14.4966939
9454240,61.1242,-146.3631,19,J1,0.029,282.2,15.5854433
9454240,61.1242,-146.3631,20,MM,0.000,0.0,0.5443747
9454240,61.1242,-146.3631,21,SSA,0.000,0.0,0.0821373
9454240,61.1242,-146.3631,22,SA,0.112,243.1,0.0410686
9454240,61.1242,-146.3631,23,MSF,0.000,0.0,1.0158958
9454240,61.1242,-146.3631,24,MF,0.026,176.5,1.0980331
9454240,61.1242,-146.3631,25,RHO,0.009,251.8,13.4715145
9454240,61.1242,-146.3631,26,Q1,0.053,249.4,13.3986609
9454240,61.1242,-146.3631,27,T2,0.028,306.2,29.9589333
9454240,61.1242,-146.3631,28,R2,0.006,9.6,30.0410667
9454240,61.1242,-146.3631,29,2Q1,0.007,249.6,12.8542862
9454240,61.1242,-146.3631,30,P1,0.162,269.7,14.9589314
9454240,61.1242,-146.3631,31,2SM2,0.003,136.1,31.0158958
9454240,61.1242,-146.3631,32,M3,0.007,273.6,43.4761563
9454240,61.1242,-146.3631,33,L2,0.031,300.1,29.5284789
9454240,61.1242,-146.3631,34,2MK3,0.000,0.0,42.9271398
9454240,61.1242,-146.3631,35,K2,0.131,313.8,30.0821373
9454240,61.1242,-146.3631,36,M8,0.000,0.0,115.9364166
9454240,61.1242,-146.3631,37,MS4,0.035,103.4,58.9841042
9454561,60.1267,-147.3950,1,M2,1.332,286.8,28.9841042
9454561,60.1267,-147.3950,2,S2,0.456,317.4,30.0000000
9454561,60.1267,-147.3950,3,N2,0.265,261.8,28.4397295
9454561,60.1267,-147.3950,4,K1,0.495,271.6,15.0410686
9454561,60.1267,-147.3950,5,M4,0.043,19.7,57.9682084
9454561,60.1267,-147.3950,6,O1,0.302,255.5,13.9430356
9454561,60.1267,-147.3950,7,M6,0.002,202.4,86.9523127
9454561,60.1267,-147.3950,8,MK3,0.000,0.0,44.0251729
9454561,60.1267,-147.3950,9,S4,0.013,353.4,60.0000000
9454561,60.1267,-147.3950,10,MN4,0.000,0.0,57.4238337
9454561,60.1267,-147.3950,11,NU2,0.051,265.2,28.5125831
9454561,60.1267,-147.3950,12,S6,0.001,179.2,90.0000000
9454561,60.1267,-147.3950,13,MU2,0.032,321.5,27.9682084
9454561,60.1267,-147.3950,14,2N2,0.035,236.7,27.8953548
9454561,60.1267,-147.3950,15,OO1,0.013,287.8,16.1391017
9454561,60.1267,-147.3950,16,LAM2,0.009,301.0,29.4556253
9454561,60.1267,-147.3950,17,S1,0.000,0.0,15.0000000
9454561,60.1267,-147.3950,18,M1,0.021,263.6,14.4966939
9454561,60.1267,-147.3950,19,J1,0.024,279.7,15.5854433
9454561,60.1267,-147.3950,20,MM,0.000,0.0,0.5443747
9454561,60.1267,-147.3950,21,SSA,0.000,0.0,0.0821373
9454561,60.1267,-147.3950,22,SA,0.131,254.2,0.0410686
9454561,60.1267,-147.3950,23,MSF,0.000,0.0,1.0158958
9454561,60.1267,-147.3950,24,MF,0.028,179.9,1.0980331
9454561,60.1267,-147.3950,25,RHO,0.012,248.6,13.4715145
9454561,60.1267,-147.3950,26,Q1,0.058,247.5,13.3986609
9454561,60.1267,-147.3950,27,T2,0.027,316.2,29.9589333
9454561,60.1267,-147.3950,28,R2,0.004,318.6,30.0410667
9454561,60.1267,-147.3950,29,2Q1,0.008,239.5,12.8542862
9454561,60.1267,-147.3950,30,P1,0.164,270.4,14.9589314
9454561,60.1267,-147.3950,31,2SM2,0.000,0.0,31.0158958
9454561,60.1267,-147.3950,32,M3,0.000,0.0,43.4761563
9454561,60.1267,-147.3950,33,L2,0.037,311.9,29.5284789
9454561,60.1267,-147.3950,34,2MK3,0.000,0.0,42.9271398
9454561,60.1267,-147.3950,35,K2,0.124,319.9,30.0821373
9454561,60.1267,-147.3950,36,M8,0.002,31.4,115.9364166
9454561,60.1267,-147.3950,37,MS4,0.000,0.0,58.9841042
9454562,59.8750,-147.4030,1,M2,1.133,289.5,28.9841042
9454562,59.8750,-147.4030,2,S2,0.385,319.9,30.0000000
9454562,59.8750,-147.4030,3,N2,0.244,265.3,28.4397295
9454562,59.8750,-147.4030,4,K1,0.474,272.1,15.0410686
9454562,59.8750,-147.4030,5,M4,0.015,32.2,57.9682084
9454562,59.8750,-147.4030,6,O1,0.288,257.8,13.9430356
9454562,59.8750,-147.4030,7,M6,0.002,347.0,86.9523127
9454562,59.8750,-147.4030,8,MK3,0.000,0.0,44.0251729
9454562,59.8750,-147.4030,9,S4,0.002,311.7,60.0000000
9454562,59.8750,-147.4030,10,MN4,0.000,0.0,57.4238337
9454562,59.8750,-147.4030,11,NU2,0.047,268.5,28.5125831
9454562,59.8750,-147.4030,12,S6,0.002,241.8,90.0000000
9454562,59.8750,-147.4030,13,MU2,0.027,324.2,27.9682084
9454562,59.8750,-147.4030,14,2N2,0.032,241.1,27.8953548
9454562,59.8750,-147.4030,15,OO1,0.012,286.4,16.1391017
9454562,59.8750,-147.4030,16,LAM2,0.008,303.6,29.4556253
9454562,59.8750,-147.4030,17,S1,0.000,0.0,15.0000000
9454562,59.8750,-147.4030,18,M1,0.020,265.0,14.4966939
9454562,59.8750,-147.4030,19,J1,0.023,279.2,15.5854433
9454562,59.8750,-147.4030,20,MM,0.000,0.0,0.5443747
9454562,59.8750,-147.4030,21,SSA,0.000,0.0,0.0821373
9454562,59.8750,-147.4030,22,SA,0.000,0.0,0.0410686
9454562,59.8750,-147.4030,23,MSF,0.000,0.0,1.0158958
9454562,59.8750,-147.4030,24,MF,0.000,0.0,1.0980331
9454562,59.8750,-147.4030,25,RHO,0.011,251.6,13.4715145
9454562,59.8750,-147.4030,26,Q1,0.056,250.6,13.3986609
9454562,59.8750,-147.4030,27,T2,0.023,318.7,29.9589333
9454562,59.8750,-147.4030,28,R2,0.003,321.2,30.0410667
9454562,59.8750,-147.4030,29,2Q1,0.008,243.5,12.8542862
9454562,59.8750,-147.4030,30,P1,0.157,271.0,14.9589314
9454562,59.8750,-147.4030,31,2SM2,0.000,0.0,31.0158958
9454562,59.8750,-147.4030,32,M3,0.000,0.0,43.4761563
9454562,59.8750,-147.4030,33,L2,0.032,313.7,29.5284789
9454562,59.8750,-147.4030,34,2MK3,0.000,0.0,42.9271398
9454562,59.8750,-147.4030,35,K2,0.105,322.4,30.0821373
9454562,59.8750,-147.4030,36,M8,0.004,214.3,115.9364166
9454562,59.8750,-147.4030,37,MS4,0.000,0.0,58.9841042
9454564,60.4250,-147.4100,1,M2,1.346,288.8,28.9841042
9454564,60.4250,-147.4100,2,S2,0.455,319.6,30.0000000
9454564,60.4250,-147.4100,3,N2,0.279,264.4,28.4397295
9454564,60.4250,-147.4100,4,K1,0.488,273.2,15.0410686
9454564,60.4250,-147.4100,5,M4,0.036,33.9,57.9682084
9454564,60.4250,-147.4100,6,O1,0.293,258.0,13.9430356
9454564,60.4250,-147.4100,7,M6,0.001,183.0,86.9523127
9454564,60.4250,-147.4100,8,MK3,0.000,0.0,44.0251729
9454564,60.4250,-147.4100,9,S4,0.010,359.2,60.0000000
9454564,60.4250,-147.4100,10,MN4,0.000,0.0,57.4238337
9454564,60.4250,-147.4100,11,NU2,0.054,267.7,28.5125831
9454564,60.4250,-147.4100,12,S6,0.000,269.6,90.0000000
9454564,60.4250,-147.4100,13,MU2,0.032,323.3,27.9682084
9454564,60.4250,-147.4100,14,2N2,0.037,240.0,27.8953548
9454564,60.4250,-147.4100,15,OO1,0.013,288.4,16.1391017
9454564,60.4250,-147.4100,16,LAM2,0.009,303.1,29.4556253
9454564,60.4250,-147.4100,17,S1,0.000,0.0,15.0000000
9454564,60.4250,-147.4100,18,M1,0.021,265.6,14.4966939
9454564,60.4250,-147.4100,19,J1,0.023,280.7,15.5854433
9454564,60.4250,-147.4100,20,MM,0.000,0.0,0.5443747
9454564,60.4250,-147.4100,21,SSA,0.000,0.0,0.0821373
9454564,60.4250,-147.4100,22,SA,0.112,243.1,0.0410686
9454564,60.4250,-147.4100,23,MSF,0.000,0.0,1.0158958
9454564,60.4250,-147.4100,24,MF,0.000,0.0,1.0980331
9454564,60.4250,-147.4100,25,RHO,0.011,251.4,13.4715145
9454564,60.4250,-147.4100,26,Q1,0.057,250.4,13.3986609
9454564,60.4250,-147.4100,27,T2,0.027,318.4,29.9589333
9454564,60.4250,-147.4100,28,R2,0.004,320.8,30.0410667
9454564,60.4250,-147.4100,29,2Q1,0.008,242.9,12.8542862
9454564,60.4250,-147.4100,30,P1,0.161,272.0,14.9589314
9454564,60.4250,-147.4100,31,2SM2,0.000,0.0,31.0158958
9454564,60.4250,-147.4100,32,M3,0.000,0.0,43.4761563
9454564,60.4250,-147.4100,33,L2,0.038,313.3,29.5284789
9454564,60.4250,-147.4100,34,2MK3,0.000,0.0,42.9271398
9454564,60.4250,-147.4100,35,K2,0.124,322.1,30.0821373
9454564,60.4250,-147.4100,36,M8,0.002,271.5,115.9364166
9454564,60.4250,-147.4100,37,MS4,0.000,0.0,58.9841042
9454571,60.7317,-147.4370,1,M2,1.395,287.9,28.9841042
9454571,60.7317,-147.4370,2,S2,0.460,319.0,30.0000000
9454571,60.7317,-147.4370,3,N2,0.297,262.1,28.4397295
9454571,60.7317,-147.4370,4,K1,0.481,270.4,15.0410686
9454571,60.7317,-147.4370,5,M4,0.038,25.4,57.9682084
9454571,60.7317,-147.4370,6,O1,0.308,256.3,13.9430356
9454571,60.7317,-147.4370,7,M6,0.002,158.7,86.9523127
9454571,60.7317,-147.4370,8,MK3,0.000,0.0,44.0251729
9454571,60.7317,-147.4370,9,S4,0.022,24.7,60.0000000
9454571,60.7317,-147.4370,10,MN4,0.000,0.0,57.4238337
9454571,60.7317,-147.4370,11,NU2,0.058,265.5,28.5125831
9454571,60.7317,-147.4370,12,S6,0.002,158.8,90.0000000
9454571,60.7317,-147.4370,13,MU2,0.034,322.0,27.9682084
9454571,60.7317,-147.4370,14,2N2,0.040,236.3,27.8953548
9454571,60.7317,-147.4370,15,OO1,0.013,284.6,16.1391017
9454571,60.7317,-147.4370,16,LAM2,0.010,302.3,29.4556253
9454571,60.7317,-147.4370,17,S1,0.000,0.0,15.0000000
9454571,60.7317,-147.4370,18,M1,0.022,263.4,14.4966939
9454571,60.7317,-147.4370,19,J1,0.024,277.4,15.5854433
9454571,60.7317,-147.4370,20,MM,0.000,0.0,0.5443747
9454571,60.7317,-147.4370,21,SSA,0.000,0.0,0.0821373
9454571,60.7317,-147.4370,22,SA,0.000,0.0,0.0410686
9454571,60.7317,-147.4370,23,MSF,0.000,0.0,1.0158958
9454571,60.7317,-147.4370,24,MF,0.000,0.0,1.0980331
9454571,60.7317,-147.4370,25,RHO,0.012,250.2,13.4715145
9454571,60.7317,-147.4370,26,Q1,0.060,249.3,13.3986609
9454571,60.7317,-147.4370,27,T2,0.027,317.7,29.9589333
